datasetId,traitNameVerbatim
https://opentraits.org/datasets/bien,plant flowering duration
https://opentraits.org/datasets/bien,plant fruiting duration
https://opentraits.org/datasets/bien,root dry mass
https://opentraits.org/datasets/bien,seed length
https://opentraits.org/datasets/bien,seed mass
https://opentraits.org/datasets/bien,stem dry mass
https://opentraits.org/datasets/bien,stem wood density
https://opentraits.org/datasets/bien,vessel lumen area
https://opentraits.org/datasets/bien,vessel number
https://opentraits.org/datasets/bien,whole plant dispersal syndrome
https://opentraits.org/datasets/bien,whole plant growth form
https://opentraits.org/datasets/bien,whole plant growth form diversity
https://opentraits.org/datasets/bien,whole plant height
https://opentraits.org/datasets/bien,whole plant primary juvenile period length
https://opentraits.org/datasets/bien,whole plant sexual system
https://opentraits.org/datasets/bien,whole plant vegetative phenology
https://opentraits.org/datasets/bien,whole plant woodiness
https://opentraits.org/datasets/bland-2017,BodySize
https://opentraits.org/datasets/bland-2017,ChelaShape
https://opentraits.org/datasets/bland-2017,ChelaSize
https://opentraits.org/datasets/bland-2017,Consumption
https://opentraits.org/datasets/bland-2017,Cropland
https://opentraits.org/datasets/bland-2017,EggNumber
https://opentraits.org/datasets/bland-2017,ElevMin
https://opentraits.org/datasets/bland-2017,EOO
https://opentraits.org/datasets/bland-2017,Fragment
https://opentraits.org/datasets/bland-2017,HabitatsIUCN
https://opentraits.org/datasets/bland-2017,HabitatType
https://opentraits.org/datasets/bland-2017,HPD
https://opentraits.org/datasets/bland-2017,Livestock
https://opentraits.org/datasets/bland-2017,Mercury
https://opentraits.org/datasets/bland-2017,Pesticide
https://opentraits.org/datasets/bland-2017,Prec
https://opentraits.org/datasets/bland-2017,PrecSeas
https://opentraits.org/datasets/bland-2017,RedList
https://opentraits.org/datasets/bland-2017,Sed
https://opentraits.org/datasets/bland-2017,Temp
https://opentraits.org/datasets/bland-2017,TempSeas
https://opentraits.org/datasets/brot,BarkThick
https://opentraits.org/datasets/brot,BudSource
https://opentraits.org/datasets/brot,CanopySeedBank
https://opentraits.org/datasets/brot,CFFuel
https://opentraits.org/datasets/brot,ChemCues
https://opentraits.org/datasets/brot,Clonality
https://opentraits.org/datasets/brot,d13C
https://opentraits.org/datasets/brot,DeadFuel
https://opentraits.org/datasets/brot,Diaspore
https://opentraits.org/datasets/brot,DispMode
https://opentraits.org/datasets/brot,FireStimFlower
https://opentraits.org/datasets/brot,FruitMass
https://opentraits.org/datasets/brot,FruitType
https://opentraits.org/datasets/brot,GrowthForm
https://opentraits.org/datasets/brot,HeatStimGerm
https://opentraits.org/datasets/brot,Height
https://opentraits.org/datasets/brot,LDMC
https://opentraits.org/datasets/brot,LeafArea
https://opentraits.org/datasets/brot,LeafDivision
https://opentraits.org/datasets/brot,LeafLifespan
https://opentraits.org/datasets/brot,LeafPhenology
https://opentraits.org/datasets/brot,LeafShape
https://opentraits.org/datasets/brot,Lifespan
https://opentraits.org/datasets/brot,LNCm
https://opentraits.org/datasets/brot,MatResp
https://opentraits.org/datasets/brot,MatSap
https://opentraits.org/datasets/brot,NutritionalRelat
https://opentraits.org/datasets/brot,OtherCues
https://opentraits.org/datasets/brot,P50
https://opentraits.org/datasets/brot,RespClip
https://opentraits.org/datasets/brot,RespDist
https://opentraits.org/datasets/brot,RespFire
https://opentraits.org/datasets/brot,RootDepth
https://opentraits.org/datasets/brot,SeedlEmerg
https://opentraits.org/datasets/brot,SeedlSurv
https://opentraits.org/datasets/brot,SeedMass
https://opentraits.org/datasets/brot,SeedProd
https://opentraits.org/datasets/brot,SeedShape
https://opentraits.org/datasets/brot,SerotinyLevel
https://opentraits.org/datasets/brot,SLA
https://opentraits.org/datasets/brot,SoilSeedBank
https://opentraits.org/datasets/brot,Spinescence
https://opentraits.org/datasets/brot,SRR
https://opentraits.org/datasets/brot,StemDensity
https://opentraits.org/datasets/catching-crabs,diameter
https://opentraits.org/datasets/catching-crabs,legs
https://opentraits.org/datasets/catching-crabs,pincers
https://opentraits.org/datasets/catching-crabs,sex
https://opentraits.org/datasets/chinaroots,LeafArea.cm2.
https://opentraits.org/datasets/chinaroots,LeafAspectRatio
https://opentraits.org/datasets/chinaroots,LeafCircularity
https://opentraits.org/datasets/chinaroots,LeafHeight.cm.
https://opentraits.org/datasets/chinaroots,LeafMass.g.
https://opentraits.org/datasets/chinaroots,LeafPermiter.cm.
https://opentraits.org/datasets/chinaroots,LeafRoundness
https://opentraits.org/datasets/chinaroots,LeafThickness.mm.
https://opentraits.org/datasets/chinaroots,LeafWidth.cm.
https://opentraits.org/datasets/chinaroots,SLA.m2.Kg.
https://opentraits.org/datasets/columbian-anurans,FemurLength
https://opentraits.org/datasets/columbian-anurans,FootLength
https://opentraits.org/datasets/columbian-anurans,FootWebbing
https://opentraits.org/datasets/columbian-anurans,ForearmLength
https://opentraits.org/datasets/columbian-anurans,HeadWidth
https://opentraits.org/datasets/columbian-anurans,MouthWidth
https://opentraits.org/datasets/columbian-anurans,Sex
https://opentraits.org/datasets/columbian-anurans,SnoutVentLength
https://opentraits.org/datasets/columbian-anurans,TibiaLength
https://opentraits.org/datasets/compadre,matrix population models
https://opentraits.org/datasets/coral-traits,Abundance GBR
https://opentraits.org/datasets/coral-traits,Abundance world
https://opentraits.org/datasets/coral-traits,Age at maturity
https://opentraits.org/datasets/coral-traits,Axial corallite part
https://opentraits.org/datasets/coral-traits,Bleaching event
https://opentraits.org/datasets/coral-traits,Calcification rate
https://opentraits.org/datasets/coral-traits,Chlorophyll a
https://opentraits.org/datasets/coral-traits,Coloniality
https://opentraits.org/datasets/coral-traits,Colony area
https://opentraits.org/datasets/coral-traits,Colony bleached
https://opentraits.org/datasets/coral-traits,Colony maximum diameter
https://opentraits.org/datasets/coral-traits,Colony part
https://opentraits.org/datasets/coral-traits,Colony shape factor
https://opentraits.org/datasets/coral-traits,Colony surface area
https://opentraits.org/datasets/coral-traits,Corallite width
https://opentraits.org/datasets/coral-traits,Corallite width maximum
https://opentraits.org/datasets/coral-traits,Corallite width minimum
https://opentraits.org/datasets/coral-traits,Damage
https://opentraits.org/datasets/coral-traits,Dark respiration
https://opentraits.org/datasets/coral-traits,Depth lower
https://opentraits.org/datasets/coral-traits,Depth transplanted from
https://opentraits.org/datasets/coral-traits,Depth upper
https://opentraits.org/datasets/coral-traits,Direction
https://opentraits.org/datasets/coral-traits,Dissolved oxygen concentration
https://opentraits.org/datasets/coral-traits,Distance from crest
https://opentraits.org/datasets/coral-traits,Distance from shore
https://opentraits.org/datasets/coral-traits,Distance from tip
https://opentraits.org/datasets/coral-traits,Downward flux of suspended particulate matter
https://opentraits.org/datasets/coral-traits,Eastern-most range edge
https://opentraits.org/datasets/coral-traits,Eggs per area
https://opentraits.org/datasets/coral-traits,Fish association controlled
https://opentraits.org/datasets/coral-traits,Fish predation controlled
https://opentraits.org/datasets/coral-traits,Flow rate
https://opentraits.org/datasets/coral-traits,Generation time
https://opentraits.org/datasets/coral-traits,Genus fossil age
https://opentraits.org/datasets/coral-traits,Genus fossil stage
https://opentraits.org/datasets/coral-traits,Geographical region
https://opentraits.org/datasets/coral-traits,Gross photosynthesis
https://opentraits.org/datasets/coral-traits,Growth form
https://opentraits.org/datasets/coral-traits,Growth form typical
https://opentraits.org/datasets/coral-traits,Growth form Veron
https://opentraits.org/datasets/coral-traits,Growth form Wallace
https://opentraits.org/datasets/coral-traits,Growth outline type
https://opentraits.org/datasets/coral-traits,Growth rate
https://opentraits.org/datasets/coral-traits,Habitat transplanted from
https://opentraits.org/datasets/coral-traits,Habitat type
https://opentraits.org/datasets/coral-traits,Individual identifier
https://opentraits.org/datasets/coral-traits,Indo-Pacific faunal province
https://opentraits.org/datasets/coral-traits,Irradiance
https://opentraits.org/datasets/coral-traits,IUCN Red List category
https://opentraits.org/datasets/coral-traits,Larval swimming speed
https://opentraits.org/datasets/coral-traits,Life history strategy
https://opentraits.org/datasets/coral-traits,Light extinction coefficient
https://opentraits.org/datasets/coral-traits,Lipid content
https://opentraits.org/datasets/coral-traits,Mature egg diameter
https://opentraits.org/datasets/coral-traits,Mesentery fecundity
https://opentraits.org/datasets/coral-traits,Mitotic index
https://opentraits.org/datasets/coral-traits,Mode of larval development
https://opentraits.org/datasets/coral-traits,Month
https://opentraits.org/datasets/coral-traits,Nitrite-nitrate concentration
https://opentraits.org/datasets/coral-traits,Nitrogen concentration
https://opentraits.org/datasets/coral-traits,Northern-most range edge
https://opentraits.org/datasets/coral-traits,Number of septa per corallite
https://opentraits.org/datasets/coral-traits,Ocean basin
https://opentraits.org/datasets/coral-traits,Oocyte size at maturity
https://opentraits.org/datasets/coral-traits,Particulate organic matter concentration
https://opentraits.org/datasets/coral-traits,Phosphate concentration
https://opentraits.org/datasets/coral-traits,Phosphorus concentration
https://opentraits.org/datasets/coral-traits,Plankton controlled
https://opentraits.org/datasets/coral-traits,Polyp fecundity
https://opentraits.org/datasets/coral-traits,Polyps per area
https://opentraits.org/datasets/coral-traits,Propagule age
https://opentraits.org/datasets/coral-traits,Propagule size on release
https://opentraits.org/datasets/coral-traits,Protein biomass
https://opentraits.org/datasets/coral-traits,Rainfall
https://opentraits.org/datasets/coral-traits,Range size
https://opentraits.org/datasets/coral-traits,Ratio of female to male gonads
https://opentraits.org/datasets/coral-traits,RNA:DNA ratio
https://opentraits.org/datasets/coral-traits,Salinity
https://opentraits.org/datasets/coral-traits,Sample identifier
https://opentraits.org/datasets/coral-traits,Season
https://opentraits.org/datasets/coral-traits,Sexual system
https://opentraits.org/datasets/coral-traits,Shaded
https://opentraits.org/datasets/coral-traits,Size at maturity
https://opentraits.org/datasets/coral-traits,Skeletal density
https://opentraits.org/datasets/coral-traits,Skeletal micro-density
https://opentraits.org/datasets/coral-traits,Southern-most range edge
https://opentraits.org/datasets/coral-traits,Species age phylogeny
https://opentraits.org/datasets/coral-traits,Substrate attachment
https://opentraits.org/datasets/coral-traits,Sunlight
https://opentraits.org/datasets/coral-traits,Suspended particulate matter concentration
https://opentraits.org/datasets/coral-traits,Symbiodinium clade
https://opentraits.org/datasets/coral-traits,Symbiodinium density
https://opentraits.org/datasets/coral-traits,Symbiodinium sp. in propagules
https://opentraits.org/datasets/coral-traits,Symbiodinium subclade
https://opentraits.org/datasets/coral-traits,Tissue thickness
https://opentraits.org/datasets/coral-traits,Total biomass
https://opentraits.org/datasets/coral-traits,Turbidity
https://opentraits.org/datasets/coral-traits,UV radiation treatment
https://opentraits.org/datasets/coral-traits,Water clarity preference
https://opentraits.org/datasets/coral-traits,Water depth
https://opentraits.org/datasets/coral-traits,Water temperature
https://opentraits.org/datasets/coral-traits,Wave exposure
https://opentraits.org/datasets/coral-traits,Wave exposure preference
https://opentraits.org/datasets/coral-traits,Western-most range edge
https://opentraits.org/datasets/coral-traits,Year
https://opentraits.org/datasets/coral-traits,Zooxanthellate
https://opentraits.org/datasets/jeppsson-2014,Adult.activity.period..days.
https://opentraits.org/datasets/jeppsson-2014,Body.size..mm.
https://opentraits.org/datasets/jeppsson-2014,Generation.time..years.
https://opentraits.org/datasets/jeppsson-2014,Larval.host.plants..nr..
https://opentraits.org/datasets/jeppsson-2014,log.trend.
https://opentraits.org/datasets/jeppsson-2014,Overwintering.stage..adult.larvae.
https://opentraits.org/datasets/jeppsson-2014,Red.list.classification..2010.
https://opentraits.org/datasets/passerine-morphology,AI
https://opentraits.org/datasets/passerine-morphology,AU
https://opentraits.org/datasets/passerine-morphology,AZ
https://opentraits.org/datasets/passerine-morphology,Bill.D
https://opentraits.org/datasets/passerine-morphology,Bill.L
https://opentraits.org/datasets/passerine-morphology,Bill.W
https://opentraits.org/datasets/passerine-morphology,E
https://opentraits.org/datasets/passerine-morphology,EI
https://opentraits.org/datasets/passerine-morphology,HN
https://opentraits.org/datasets/passerine-morphology,HP
https://opentraits.org/datasets/passerine-morphology,Length
https://opentraits.org/datasets/passerine-morphology,N
https://opentraits.org/datasets/passerine-morphology,NI
https://opentraits.org/datasets/passerine-morphology,O
https://opentraits.org/datasets/passerine-morphology,OI
